Time [s], Reference [V], Output [V], Non-Inverting Input [V], Inverting Input [V], Capacitor Charge [C]
2.630000e-01, 2.500000e+00, 0.000000e+00, 1.250000e+00, 1.985799e+00, -5.159450e-07
2.640000e-01, 2.500000e+00, 0.000000e+00, 1.250000e+00, 1.984055e+00, -5.176880e-07
2.650000e-01, 2.500000e+00, 0.000000e+00, 1.250000e+00, 1.982312e+00, -5.194295e-07
2.660000e-01, 2.500000e+00, 0.000000e+00, 1.250000e+00, 1.980570e+00, -5.211695e-07
2.670000e-01, 2.500000e+00, 0.000000e+00, 1.250000e+00, 1.978831e+00, -5.229079e-07
2.680000e-01, 2.500000e+00, 0.000000e+00, 1.250000e+00, 1.977092e+00, -5.246447e-07
2.690000e-01, 2.500000e+00, 0.000000e+00, 1.250000e+00, 1.975355e+00, -5.263801e-07
2.700000e-01, 2.500000e+00, 0.000000e+00, 1.250000e+00, 1.973620e+00, -5.281139e-07
2.710000e-01, 2.500000e+00, 0.000000e+00, 1.250000e+00, 1.971886e+00, -5.298462e-07
2.720000e-01, 2.500000e+00, 0.000000e+00, 1.250000e+00, 1.970154e+00, -5.315770e-07
2.730000e-01, 2.500000e+00, 0.000000e+00, 1.250000e+00, 1.968423e+00, -5.333063e-07
2.740000e-01, 2.500000e+00, 0.000000e+00, 1.250000e+00, 1.966694e+00, -5.350340e-07
2.750000e-01, 2.500000e+00, 0.000000e+00, 1.250000e+00, 1.964966e+00, -5.367603e-07
2.760000e-01, 2.500000e+00, 0.000000e+00, 1.250000e+00, 1.963240e+00, -5.384850e-07
2.770000e-01, 2.500000e+00, 0.000000e+00, 1.250000e+00, 1.961515e+00, -5.402082e-07
2.780000e-01, 2.500000e+00, 0.000000e+00, 1.250000e+00, 1.959792e+00, -5.419299e-07
2.790000e-01, 2.500000e+00, 0.000000e+00, 1.250000e+00, 1.958070e+00, -5.436500e-07
2.800000e-01, 2.500000e+00, 0.000000e+00, 1.250000e+00, 1.956350e+00, -5.453687e-07
2.810000e-01, 2.500000e+00, 0.000000e+00, 1.250000e+00, 1.954631e+00, -5.470859e-07
2.820000e-01, 2.500000e+00, 0.000000e+00, 1.250000e+00, 1.952914e+00, -5.488015e-07
2.830000e-01, 2.500000e+00, 0.000000e+00, 1.250000e+00, 1.951199e+00, -5.505156e-07
2.840000e-01, 2.500000e+00, 0.000000e+00, 1.250000e+00, 1.949484e+00, -5.522283e-07
2.850000e-01, 2.500000e+00, 0.000000e+00, 1.250000e+00, 1.947772e+00, -5.539394e-07
2.860000e-01, 2.500000e+00, 0.000000e+00, 1.250000e+00, 1.946061e+00, -5.556490e-07
2.870000e-01, 2.500000e+00, 0.000000e+00, 1.250000e+00, 1.944351e+00, -5.573571e-07
2.880000e-01, 2.500000e+00, 0.000000e+00, 1.250000e+00, 1.942643e+00, -5.590637e-07
2.890000e-01, 2.500000e+00, 0.000000e+00, 1.250000e+00, 1.940936e+00, -5.607689e-07
2.900000e-01, 2.500000e+00, 0.000000e+00, 1.250000e+00, 1.939231e+00, -5.624725e-07
2.910000e-01, 2.500000e+00, 0.000000e+00, 1.250000e+00, 1.937528e+00, -5.641746e-07
2.920000e-01, 2.500000e+00, 0.000000e+00, 1.250000e+00, 1.935825e+00, -5.658752e-07
2.930000e-01, 2.500000e+00, 0.000000e+00, 1.250000e+00, 1.934125e+00, -5.675744e-07
2.940000e-01, 2.500000e+00, 0.000000e+00, 1.250000e+00, 1.932426e+00, -5.692720e-07
2.950000e-01, 2.500000e+00, 0.000000e+00, 1.250000e+00, 1.930728e+00, -5.709682e-07
2.960000e-01, 2.500000e+00, 0.000000e+00, 1.250000e+00, 1.929032e+00, -5.726628e-07
2.970000e-01, 2.500000e+00, 0.000000e+00, 1.250000e+00, 1.927337e+00, -5.743560e-07
2.980000e-01, 2.500000e+00, 0.000000e+00, 1.250000e+00, 1.925644e+00, -5.760477e-07
2.990000e-01, 2.500000e+00, 0.000000e+00, 1.250000e+00, 1.923952e+00, -5.777379e-07
3.000000e-01, 2.500000e+00, 0.000000e+00, 1.250000e+00, 1.922262e+00, -5.794266e-07
3.010000e-01, 2.500000e+00, 0.000000e+00, 1.250000e+00, 1.920573e+00, -5.811138e-07
3.020000e-01, 2.500000e+00, 0.000000e+00, 1.250000e+00, 1.918886e+00, -5.827996e-07
3.030000e-01, 2.500000e+00, 0.000000e+00, 1.250000e+00, 1.917200e+00, -5.844839e-07
3.040000e-01, 2.500000e+00, 0.000000e+00, 1.250000e+00, 1.915516e+00, -5.861666e-07
3.050000e-01, 2.500000e+00, 0.000000e+00, 1.250000e+00, 1.913833e+00, -5.878480e-07
3.060000e-01, 2.500000e+00, 0.000000e+00, 1.250000e+00, 1.912152e+00, -5.895278e-07
3.070000e-01, 2.500000e+00, 0.000000e+00, 1.250000e+00, 1.910472e+00, -5.912061e-07
3.080000e-01, 2.500000e+00, 0.000000e+00, 1.250000e+00, 1.908794e+00, -5.928830e-07
3.090000e-01, 2.500000e+00, 0.000000e+00, 1.250000e+00, 1.907117e+00, -5.945584e-07
3.100000e-01, 2.500000e+00, 0.000000e+00, 1.250000e+00, 1.905442e+00, -5.962324e-07
3.110000e-01, 2.500000e+00, 0.000000e+00, 1.250000e+00, 1.903768e+00, -5.979048e-07
3.120000e-01, 2.500000e+00, 0.000000e+00, 1.250000e+00, 1.902095e+00, -5.995758e-07
3.130000e-01, 2.500000e+00, 0.000000e+00, 1.250000e+00, 1.900424e+00, -6.012454e-07
3.140000e-01, 2.500000e+00, 0.000000e+00, 1.250000e+00, 1.898755e+00, -6.029134e-07
3.150000e-01, 2.500000e+00, 0.000000e+00, 1.250000e+00, 1.897087e+00, -6.045800e-07
3.160000e-01, 2.500000e+00, 0.000000e+00, 1.250000e+00, 1.895420e+00, -6.062452e-07
3.170000e-01, 2.500000e+00, 0.000000e+00, 1.250000e+00, 1.893755e+00, -6.079088e-07
3.180000e-01, 2.500000e+00, 0.000000e+00, 1.250000e+00, 1.892091e+00, -6.095710e-07
3.190000e-01, 2.500000e+00, 0.000000e+00, 1.250000e+00, 1.890429e+00, -6.112318e-07
3.200000e-01, 2.500000e+00, 0.000000e+00, 1.250000e+00, 1.888768e+00, -6.128911e-07
3.210000e-01, 2.500000e+00, 0.000000e+00, 1.250000e+00, 1.887109e+00, -6.145489e-07
3.220000e-01, 2.500000e+00, 0.000000e+00, 1.250000e+00, 1.885451e+00, -6.162053e-07
3.230000e-01, 2.500000e+00, 0.000000e+00, 1.250000e+00, 1.883795e+00, -6.178602e-07
3.240000e-01, 2.500000e+00, 0.000000e+00, 1.250000e+00, 1.882140e+00, -6.195137e-07
3.250000e-01, 2.500000e+00, 0.000000e+00, 1.250000e+00, 1.880486e+00, -6.211657e-07
3.260000e-01, 2.500000e+00, 0.000000e+00, 1.250000e+00, 1.878834e+00, -6.228163e-07
3.270000e-01, 2.500000e+00, 0.000000e+00, 1.250000e+00, 1.877184e+00, -6.244654e-07
3.280000e-01, 2.500000e+00, 0.000000e+00, 1.250000e+00, 1.875535e+00, -6.261130e-07
3.290000e-01, 2.500000e+00, 0.000000e+00, 1.250000e+00, 1.873887e+00, -6.277592e-07
3.300000e-01, 2.500000e+00, 0.000000e+00, 1.250000e+00, 1.872241e+00, -6.294040e-07
3.310000e-01, 2.500000e+00, 0.000000e+00, 1.250000e+00, 1.870596e+00, -6.310473e-07
3.320000e-01, 2.500000e+00, 0.000000e+00, 1.250000e+00, 1.868953e+00, -6.326892e-07
3.330000e-01, 2.500000e+00, 0.000000e+00, 1.250000e+00, 1.867311e+00, -6.343297e-07
3.340000e-01, 2.500000e+00, 0.000000e+00, 1.250000e+00, 1.865670e+00, -6.359687e-07
3.350000e-01, 2.500000e+00, 0.000000e+00, 1.250000e+00, 1.864031e+00, -6.376062e-07
3.360000e-01, 2.500000e+00, 0.000000e+00, 1.250000e+00, 1.862394e+00, -6.392423e-07
3.370000e-01, 2.500000e+00, 0.000000e+00, 1.250000e+00, 1.860758e+00, -6.408770e-07
3.380000e-01, 2.500000e+00, 0.000000e+00, 1.250000e+00, 1.859123e+00, -6.425103e-07
3.390000e-01, 2.500000e+00, 0.000000e+00, 1.250000e+00, 1.857490e+00, -6.441421e-07
3.400000e-01, 2.500000e+00, 0.000000e+00, 1.250000e+00, 1.855858e+00, -6.457725e-07
3.410000e-01, 2.500000e+00, 0.000000e+00, 1.250000e+00, 1.854228e+00, -6.474014e-07
3.420000e-01, 2.500000e+00, 0.000000e+00, 1.250000e+00, 1.852599e+00, -6.490289e-07
3.430000e-01, 2.500000e+00, 0.000000e+00, 1.250000e+00, 1.850971e+00, -6.506550e-07
3.440000e-01, 2.500000e+00, 0.000000e+00, 1.250000e+00, 1.849345e+00, -6.522797e-07
3.450000e-01, 2.500000e+00, 0.000000e+00, 1.250000e+00, 1.847720e+00, -6.539029e-07
3.460000e-01, 2.500000e+00, 0.000000e+00, 1.250000e+00, 1.846097e+00, -6.555247e-07
3.470000e-01, 2.500000e+00, 0.000000e+00, 1.250000e+00, 1.844475e+00, -6.571451e-07
3.480000e-01, 2.500000e+00, 0.000000e+00, 1.250000e+00, 1.842855e+00, -6.587640e-07
3.490000e-01, 2.500000e+00, 0.000000e+00, 1.250000e+00, 1.841236e+00, -6.603816e-07
3.500000e-01, 2.500000e+00, 0.000000e+00, 1.250000e+00, 1.839618e+00, -6.619977e-07
3.510000e-01, 2.500000e+00, 0.000000e+00, 1.250000e+00, 1.838002e+00, -6.636124e-07
3.520000e-01, 2.500000e+00, 0.000000e+00, 1.250000e+00, 1.836388e+00, -6.652256e-07
3.530000e-01, 2.500000e+00, 0.000000e+00, 1.250000e+00, 1.834774e+00, -6.668375e-07
3.540000e-01, 2.500000e+00, 0.000000e+00, 1.250000e+00, 1.833163e+00, -6.684479e-07
3.550000e-01, 2.500000e+00, 0.000000e+00, 1.250000e+00, 1.831552e+00, -6.700570e-07
3.560000e-01, 2.500000e+00, 0.000000e+00, 1.250000e+00, 1.829943e+00, -6.716646e-07
3.570000e-01, 2.500000e+00, 0.000000e+00, 1.250000e+00, 1.828335e+00, -6.732708e-07
3.580000e-01, 2.500000e+00, 0.000000e+00, 1.250000e+00, 1.826729e+00, -6.748756e-07
3.590000e-01, 2.500000e+00, 0.000000e+00, 1.250000e+00, 1.825124e+00, -6.764789e-07
3.600000e-01, 2.500000e+00, 0.000000e+00, 1.250000e+00, 1.823521e+00, -6.780809e-07
3.610000e-01, 2.500000e+00, 0.000000e+00, 1.250000e+00, 1.821919e+00, -6.796815e-07
3.620000e-01, 2.500000e+00, 0.000000e+00, 1.250000e+00, 1.820319e+00, -6.812806e-07
3.630000e-01, 2.500000e+00, 0.000000e+00, 1.250000e+00, 1.818719e+00, -6.828784e-07
3.640000e-01, 2.500000e+00, 0.000000e+00, 1.250000e+00, 1.817122e+00, -6.844747e-07
3.650000e-01, 2.500000e+00, 0.000000e+00, 1.250000e+00, 1.815525e+00, -6.860697e-07
3.660000e-01, 2.500000e+00, 0.000000e+00, 1.250000e+00, 1.813930e+00, -6.876632e-07
3.670000e-01, 2.500000e+00, 0.000000e+00, 1.250000e+00, 1.812337e+00, -6.892554e-07
3.680000e-01, 2.500000e+00, 0.000000e+00, 1.250000e+00, 1.810745e+00, -6.908461e-07
3.690000e-01, 2.500000e+00, 0.000000e+00, 1.250000e+00, 1.809154e+00, -6.924355e-07
3.700000e-01, 2.500000e+00, 0.000000e+00, 1.250000e+00, 1.807565e+00, -6.940234e-07
3.710000e-01, 2.500000e+00, 0.000000e+00, 1.250000e+00, 1.805977e+00, -6.956100e-07
3.720000e-01, 2.500000e+00, 0.000000e+00, 1.250000e+00, 1.804390e+00, -6.971951e-07
3.730000e-01, 2.500000e+00, 0.000000e+00, 1.250000e+00, 1.802805e+00, -6.987789e-07
3.740000e-01, 2.500000e+00, 0.000000e+00, 1.250000e+00, 1.801221e+00, -7.003613e-07
3.750000e-01, 2.500000e+00, 0.000000e+00, 1.250000e+00, 1.799639e+00, -7.019423e-07
3.760000e-01, 2.500000e+00, 0.000000e+00, 1.250000e+00, 1.798058e+00, -7.035219e-07
3.770000e-01, 2.500000e+00, 0.000000e+00, 1.250000e+00, 1.796478e+00, -7.051001e-07
3.780000e-01, 2.500000e+00, 0.000000e+00, 1.250000e+00, 1.794900e+00, -7.066769e-07
3.790000e-01, 2.500000e+00, 0.000000e+00, 1.250000e+00, 1.793323e+00, -7.082523e-07
3.800000e-01, 2.500000e+00, 0.000000e+00, 1.250000e+00, 1.791748e+00, -7.098264e-07
3.810000e-01, 2.500000e+00, 0.000000e+00, 1.250000e+00, 1.790174e+00, -7.113991e-07
3.820000e-01, 2.500000e+00, 0.000000e+00, 1.250000e+00, 1.788601e+00, -7.129704e-07
3.830000e-01, 2.500000e+00, 0.000000e+00, 1.250000e+00, 1.787030e+00, -7.145403e-07
3.840000e-01, 2.500000e+00, 0.000000e+00, 1.250000e+00, 1.785460e+00, -7.161088e-07
3.850000e-01, 2.500000e+00, 0.000000e+00, 1.250000e+00, 1.783891e+00, -7.176760e-07
3.860000e-01, 2.500000e+00, 0.000000e+00, 1.250000e+00, 1.782324e+00, -7.192417e-07
3.870000e-01, 2.500000e+00, 0.000000e+00, 1.250000e+00, 1.780758e+00, -7.208062e-07
3.880000e-01, 2.500000e+00, 0.000000e+00, 1.250000e+00, 1.779194e+00, -7.223692e-07
3.890000e-01, 2.500000e+00, 0.000000e+00, 1.250000e+00, 1.777631e+00, -7.239308e-07
3.900000e-01, 2.500000e+00, 0.000000e+00, 1.250000e+00, 1.776069e+00, -7.254911e-07
3.910000e-01, 2.500000e+00, 0.000000e+00, 1.250000e+00, 1.774509e+00, -7.270500e-07
3.920000e-01, 2.500000e+00, 0.000000e+00, 1.250000e+00, 1.772950e+00, -7.286076e-07
3.930000e-01, 2.500000e+00, 0.000000e+00, 1.250000e+00, 1.771392e+00, -7.301637e-07
3.940000e-01, 2.500000e+00, 0.000000e+00, 1.250000e+00, 1.769836e+00, -7.317186e-07
3.950000e-01, 2.500000e+00, 0.000000e+00, 1.250000e+00, 1.768281e+00, -7.332720e-07
3.960000e-01, 2.500000e+00, 0.000000e+00, 1.250000e+00, 1.766728e+00, -7.348241e-07
3.970000e-01, 2.500000e+00, 0.000000e+00, 1.250000e+00, 1.765176e+00, -7.363748e-07
3.980000e-01, 2.500000e+00, 0.000000e+00, 1.250000e+00, 1.763625e+00, -7.379241e-07
3.990000e-01, 2.500000e+00, 0.000000e+00, 1.250000e+00, 1.762076e+00, -7.394721e-07
4.000000e-01, 2.500000e+00, 0.000000e+00, 1.250000e+00, 1.760528e+00, -7.410188e-07
4.010000e-01, 2.500000e+00, 0.000000e+00, 1.250000e+00, 1.758981e+00, -7.425640e-07
4.020000e-01, 2.500000e+00, 0.000000e+00, 1.250000e+00, 1.757436e+00, -7.441079e-07
4.030000e-01, 2.500000e+00, 0.000000e+00, 1.250000e+00, 1.755892e+00, -7.456505e-07
4.040000e-01, 2.500000e+00, 0.000000e+00, 1.250000e+00, 1.754349e+00, -7.471917e-07
4.050000e-01, 2.500000e+00, 0.000000e+00, 1.250000e+00, 1.752808e+00, -7.487316e-07
4.060000e-01, 2.500000e+00, 0.000000e+00, 1.250000e+00, 1.751268e+00, -7.502701e-07
4.070000e-01, 2.500000e+00, 0.000000e+00, 1.250000e+00, 1.749730e+00, -7.518072e-07
4.080000e-01, 2.500000e+00, 0.000000e+00, 1.250000e+00, 1.748193e+00, -7.533430e-07
4.090000e-01, 2.500000e+00, 0.000000e+00, 1.250000e+00, 1.746657e+00, -7.548774e-07
4.100000e-01, 2.500000e+00, 0.000000e+00, 1.250000e+00, 1.745123e+00, -7.564105e-07
4.110000e-01, 2.500000e+00, 0.000000e+00, 1.250000e+00, 1.743589e+00, -7.579423e-07
4.120000e-01, 2.500000e+00, 0.000000e+00, 1.250000e+00, 1.742058e+00, -7.594727e-07
4.130000e-01, 2.500000e+00, 0.000000e+00, 1.250000e+00, 1.740527e+00, -7.610017e-07
4.140000e-01, 2.500000e+00, 0.000000e+00, 1.250000e+00, 1.738998e+00, -7.625295e-07
4.150000e-01, 2.500000e+00, 0.000000e+00, 1.250000e+00, 1.737471e+00, -7.640558e-07
4.160000e-01, 2.500000e+00, 0.000000e+00, 1.250000e+00, 1.735944e+00, -7.655809e-07
4.170000e-01, 2.500000e+00, 0.000000e+00, 1.250000e+00, 1.734419e+00, -7.671046e-07
4.180000e-01, 2.500000e+00, 0.000000e+00, 1.250000e+00, 1.732895e+00, -7.686269e-07
4.190000e-01, 2.500000e+00, 0.000000e+00, 1.250000e+00, 1.731373e+00, -7.701479e-07
4.200000e-01, 2.500000e+00, 0.000000e+00, 1.250000e+00, 1.729852e+00, -7.716676e-07
4.210000e-01, 2.500000e+00, 0.000000e+00, 1.250000e+00, 1.728332e+00, -7.731860e-07
4.220000e-01, 2.500000e+00, 0.000000e+00, 1.250000e+00, 1.726814e+00, -7.747030e-07
4.230000e-01, 2.500000e+00, 0.000000e+00, 1.250000e+00, 1.725297e+00, -7.762187e-07
4.240000e-01, 2.500000e+00, 0.000000e+00, 1.250000e+00, 1.723781e+00, -7.777330e-07
4.250000e-01, 2.500000e+00, 0.000000e+00, 1.250000e+00, 1.722267e+00, -7.792460e-07
4.260000e-01, 2.500000e+00, 0.000000e+00, 1.250000e+00, 1.720754e+00, -7.807577e-07
4.270000e-01, 2.500000e+00, 0.000000e+00, 1.250000e+00, 1.719242e+00, -7.822681e-07
4.280000e-01, 2.500000e+00, 0.000000e+00, 1.250000e+00, 1.717732e+00, -7.837771e-07
4.290000e-01, 2.500000e+00, 0.000000e+00, 1.250000e+00, 1.716223e+00, -7.852848e-07
4.300000e-01, 2.500000e+00, 0.000000e+00, 1.250000e+00, 1.714715e+00, -7.867912e-07
4.310000e-01, 2.500000e+00, 0.000000e+00, 1.250000e+00, 1.713209e+00, -7.882963e-07
4.320000e-01, 2.500000e+00, 0.000000e+00, 1.250000e+00, 1.711704e+00, -7.898000e-07
4.330000e-01, 2.500000e+00, 0.000000e+00, 1.250000e+00, 1.710200e+00, -7.913024e-07
4.340000e-01, 2.500000e+00, 0.000000e+00, 1.250000e+00, 1.708698e+00, -7.928035e-07
4.350000e-01, 2.500000e+00, 0.000000e+00, 1.250000e+00, 1.707196e+00, -7.943033e-07
4.360000e-01, 2.500000e+00, 0.000000e+00, 1.250000e+00, 1.705697e+00, -7.958017e-07
4.370000e-01, 2.500000e+00, 0.000000e+00, 1.250000e+00, 1.704198e+00, -7.972989e-07
4.380000e-01, 2.500000e+00, 0.000000e+00, 1.250000e+00, 1.702701e+00, -7.987947e-07
4.390000e-01, 2.500000e+00, 0.000000e+00, 1.250000e+00, 1.701205e+00, -8.002892e-07
4.400000e-01, 2.500000e+00, 0.000000e+00, 1.250000e+00, 1.699711e+00, -8.017824e-07
4.410000e-01, 2.500000e+00, 0.000000e+00, 1.250000e+00, 1.698218e+00, -8.032743e-07
4.420000e-01, 2.500000e+00, 0.000000e+00, 1.250000e+00, 1.696726e+00, -8.047649e-07
4.430000e-01, 2.500000e+00, 0.000000e+00, 1.250000e+00, 1.695235e+00, -8.062542e-07
4.440000e-01, 2.500000e+00, 0.000000e+00, 1.250000e+00, 1.693746e+00, -8.077421e-07
4.450000e-01, 2.500000e+00, 0.000000e+00, 1.250000e+00, 1.692258e+00, -8.092288e-07
4.460000e-01, 2.500000e+00, 0.000000e+00, 1.250000e+00, 1.690771e+00, -8.107141e-07
4.470000e-01, 2.500000e+00, 0.000000e+00, 1.250000e+00, 1.689286e+00, -8.121982e-07
4.480000e-01, 2.500000e+00, 0.000000e+00, 1.250000e+00, 1.687802e+00, -8.136809e-07
4.490000e-01, 2.500000e+00, 0.000000e+00, 1.250000e+00, 1.686319e+00, -8.151624e-07
4.500000e-01, 2.500000e+00, 0.000000e+00, 1.250000e+00, 1.684838e+00, -8.166425e-07
4.510000e-01, 2.500000e+00, 0.000000e+00, 1.250000e+00, 1.683357e+00, -8.181213e-07
4.520000e-01, 2.500000e+00, 0.000000e+00, 1.250000e+00, 1.681879e+00, -8.195989e-07
4.530000e-01, 2.500000e+00, 0.000000e+00, 1.250000e+00, 1.680401e+00, -8.210751e-07
4.540000e-01, 2.500000e+00, 0.000000e+00, 1.250000e+00, 1.678925e+00, -8.225501e-07
4.550000e-01, 2.500000e+00, 0.000000e+00, 1.250000e+00, 1.677450e+00, -8.240237e-07
4.560000e-01, 2.500000e+00, 0.000000e+00, 1.250000e+00, 1.675976e+00, -8.254961e-07
4.570000e-01, 2.500000e+00, 0.000000e+00, 1.250000e+00, 1.674504e+00, -8.269671e-07
4.580000e-01, 2.500000e+00, 0.000000e+00, 1.250000e+00, 1.673033e+00, -8.284369e-07
4.590000e-01, 2.500000e+00, 0.000000e+00, 1.250000e+00, 1.671563e+00, -8.299054e-07
4.600000e-01, 2.500000e+00, 0.000000e+00, 1.250000e+00, 1.670095e+00, -8.313725e-07
4.610000e-01, 2.500000e+00, 0.000000e+00, 1.250000e+00, 1.668627e+00, -8.328384e-07
4.620000e-01, 2.500000e+00, 0.000000e+00, 1.250000e+00, 1.667162e+00, -8.343030e-07
4.630000e-01, 2.500000e+00, 0.000000e+00, 1.250000e+00, 1.665697e+00, -8.357664e-07
4.640000e-01, 2.500000e+00, 0.000000e+00, 1.250000e+00, 1.664234e+00, -8.372284e-07
4.650000e-01, 2.500000e+00, 0.000000e+00, 1.250000e+00, 1.662772e+00, -8.386891e-07
4.660000e-01, 2.500000e+00, 0.000000e+00, 1.250000e+00, 1.661311e+00, -8.401486e-07
4.670000e-01, 2.500000e+00, 0.000000e+00, 1.250000e+00, 1.659851e+00, -8.416068e-07
4.680000e-01, 2.500000e+00, 0.000000e+00, 1.250000e+00, 1.658393e+00, -8.430637e-07
4.690000e-01, 2.500000e+00, 0.000000e+00, 1.250000e+00, 1.656936e+00, -8.445193e-07
4.700000e-01, 2.500000e+00, 0.000000e+00, 1.250000e+00, 1.655481e+00, -8.459737e-07
4.710000e-01, 2.500000e+00, 0.000000e+00, 1.250000e+00, 1.654026e+00, -8.474267e-07
4.720000e-01, 2.500000e+00, 0.000000e+00, 1.250000e+00, 1.652573e+00, -8.488785e-07
4.730000e-01, 2.500000e+00, 0.000000e+00, 1.250000e+00, 1.651121e+00, -8.503291e-07
4.740000e-01, 2.500000e+00, 0.000000e+00, 1.250000e+00, 1.649671e+00, -8.517783e-07
4.750000e-01, 2.500000e+00, 0.000000e+00, 1.250000e+00, 1.648222e+00, -8.532263e-07
4.760000e-01, 2.500000e+00, 0.000000e+00, 1.250000e+00, 1.646774e+00, -8.546730e-07
4.770000e-01, 2.500000e+00, 0.000000e+00, 1.250000e+00, 1.645327e+00, -8.561184e-07
4.780000e-01, 2.500000e+00, 0.000000e+00, 1.250000e+00, 1.643882e+00, -8.575625e-07
4.790000e-01, 2.500000e+00, 0.000000e+00, 1.250000e+00, 1.642437e+00, -8.590054e-07
4.800000e-01, 2.500000e+00, 0.000000e+00, 1.250000e+00, 1.640995e+00, -8.604471e-07
4.810000e-01, 2.500000e+00, 0.000000e+00, 1.250000e+00, 1.639553e+00, -8.618874e-07
4.820000e-01, 2.500000e+00, 0.000000e+00, 1.250000e+00, 1.638113e+00, -8.633265e-07
4.830000e-01, 2.500000e+00, 0.000000e+00, 1.250000e+00, 1.636674e+00, -8.647643e-07
4.840000e-01, 2.500000e+00, 0.000000e+00, 1.250000e+00, 1.635236e+00, -8.662009e-07
4.850000e-01, 2.500000e+00, 0.000000e+00, 1.250000e+00, 1.633799e+00, -8.676362e-07
4.860000e-01, 2.500000e+00, 0.000000e+00, 1.250000e+00, 1.632364e+00, -8.690702e-07
4.870000e-01, 2.500000e+00, 0.000000e+00, 1.250000e+00, 1.630930e+00, -8.705030e-07
4.880000e-01, 2.500000e+00, 0.000000e+00, 1.250000e+00, 1.629497e+00, -8.719345e-07
4.890000e-01, 2.500000e+00, 0.000000e+00, 1.250000e+00, 1.628065e+00, -8.733648e-07
4.900000e-01, 2.500000e+00, 0.000000e+00, 1.250000e+00, 1.626635e+00, -8.747938e-07
4.910000e-01, 2.500000e+00, 0.000000e+00, 1.250000e+00, 1.625206e+00, -8.762215e-07
4.920000e-01, 2.500000e+00, 0.000000e+00, 1.250000e+00, 1.623778e+00, -8.776480e-07
4.930000e-01, 2.500000e+00, 0.000000e+00, 1.250000e+00, 1.622352e+00, -8.790733e-07
4.940000e-01, 2.500000e+00, 0.000000e+00, 1.250000e+00, 1.620927e+00, -8.804973e-07
4.950000e-01, 2.500000e+00, 0.000000e+00, 1.250000e+00, 1.619503e+00, -8.819200e-07
4.960000e-01, 2.500000e+00, 0.000000e+00, 1.250000e+00, 1.618080e+00, -8.833415e-07
4.970000e-01, 2.500000e+00, 0.000000e+00, 1.250000e+00, 1.616659e+00, -8.847617e-07
4.980000e-01, 2.500000e+00, 0.000000e+00, 1.250000e+00, 1.615238e+00, -8.861807e-07
4.990000e-01, 2.500000e+00, 0.000000e+00, 1.250000e+00, 1.613819e+00, -8.875985e-07
5.000000e-01, 2.500000e+00, 0.000000e+00, 1.250000e+00, 1.612402e+00, -8.890150e-07
5.010000e-01, 2.500000e+00, 0.000000e+00, 1.250000e+00, 1.610985e+00, -8.904302e-07
5.020000e-01, 2.500000e+00, 0.000000e+00, 1.250000e+00, 1.609570e+00, -8.918442e-07
5.030000e-01, 2.500000e+00, 0.000000e+00, 1.250000e+00, 1.608156e+00, -8.932570e-07
5.040000e-01, 2.500000e+00, 0.000000e+00, 1.250000e+00, 1.606743e+00, -8.946685e-07
5.050000e-01, 2.500000e+00, 0.000000e+00, 1.250000e+00, 1.605331e+00, -8.960788e-07
5.060000e-01, 2.500000e+00, 0.000000e+00, 1.250000e+00, 1.603921e+00, -8.974879e-07
5.070000e-01, 2.500000e+00, 0.000000e+00, 1.250000e+00, 1.602512e+00, -8.988957e-07
5.080000e-01, 2.500000e+00, 0.000000e+00, 1.250000e+00, 1.601104e+00, -9.003023e-07
5.090000e-01, 2.500000e+00, 0.000000e+00, 1.250000e+00, 1.599698e+00, -9.017076e-07
5.100000e-01, 2.500000e+00, 0.000000e+00, 1.250000e+00, 1.598292e+00, -9.031117e-07
5.110000e-01, 2.500000e+00, 0.000000e+00, 1.250000e+00, 1.596888e+00, -9.045146e-07
5.120000e-01, 2.500000e+00, 0.000000e+00, 1.250000e+00, 1.595485e+00, -9.059162e-07
5.130000e-01, 2.500000e+00, 0.000000e+00, 1.250000e+00, 1.594084e+00, -9.073166e-07
5.140000e-01, 2.500000e+00, 0.000000e+00, 1.250000e+00, 1.592683e+00, -9.087158e-07
5.150000e-01, 2.500000e+00, 0.000000e+00, 1.250000e+00, 1.591284e+00, -9.101138e-07
5.160000e-01, 2.500000e+00, 0.000000e+00, 1.250000e+00, 1.589886e+00, -9.115105e-07
5.170000e-01, 2.500000e+00, 0.000000e+00, 1.250000e+00, 1.588490e+00, -9.129060e-07
5.180000e-01, 2.500000e+00, 0.000000e+00, 1.250000e+00, 1.587094e+00, -9.143002e-07
5.190000e-01, 2.500000e+00, 0.000000e+00, 1.250000e+00, 1.585700e+00, -9.156933e-07
5.200000e-01, 2.500000e+00, 0.000000e+00, 1.250000e+00, 1.584307e+00, -9.170851e-07
5.210000e-01, 2.500000e+00, 0.000000e+00, 1.250000e+00, 1.582915e+00, -9.184757e-07
5.220000e-01, 2.500000e+00, 0.000000e+00, 1.250000e+00, 1.581524e+00, -9.198651e-07
5.230000e-01, 2.500000e+00, 0.000000e+00, 1.250000e+00, 1.580135e+00, -9.212532e-07
5.240000e-01, 2.500000e+00, 0.000000e+00, 1.250000e+00, 1.578747e+00, -9.226402e-07
5.250000e-01, 2.500000e+00, 0.000000e+00, 1.250000e+00, 1.577360e+00, -9.240259e-07
